Category,Metric,varianta_2.2.0 Mean,variantb_2.2.20-Beta2 Mean,varianta_2.2.0 P50,variantb_2.2.20-Beta2 P50,varianta_2.2.0 P90,variantb_2.2.20-Beta2 P90,Unit
:feature:analytics-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,34.17,,37,,55,,ms
:feature:analytics-contact:compileDebugKotlin,Spent time before task action,39.73,47.95,37,47,54,69,ms
:feature:analytics-contact:compileDebugKotlin,Remove duplicate classes,4.6,,4,,8,,ms
:feature:analytics-contact:compileDebugKotlin,Run compilation,1902.65,,1838,,2527,,ms
:feature:analytics-contact:compileDebugKotlin,Update caches,1.83,,1,,4,,ms
:feature:analytics-contact:compileDebugKotlin,Compiler backend,115.2,,109,,158,,ms
:feature:analytics-contact:compileDebugKotlin,Total Gradle task time,2073.93,26539.33,1998,26593,2679,27481,ms
:feature:analytics-contact:compileDebugKotlin,Compiler code analysis,453.63,,416,,657,,ms
:feature:analytics-contact:compileDebugKotlin,Compiler translation to IR,696.15,,629,,965,,ms
:feature:analytics-contact:compileDebugKotlin,Compiler code generation,323.33,,302,,465,,ms
:feature:analytics-contact:compileDebugKotlin,Sources compilation round,1757.8,,1680,,2385,,ms
:feature:analytics-contact:compileDebugKotlin,Connect to Kotlin daemon,26.08,70.08,9,68,17,96,ms
:feature:analytics-contact:compileDebugKotlin,Load current classpath snapshot,5.95,,5,,10,,ms
:feature:analytics-contact:compileDebugKotlin,Task action before worker execution,19.85,22.26,20,21,32,37,ms
:feature:analytics-contact:compileDebugKotlin,Run compilation in Gradle worker,1933.05,26431.38,1854,26483,2549,27380,ms
:feature:analytics-contact:compileDebugKotlin,Calculate output size,2.33,,1,,5,,ms
:feature:analytics-contact:compileDebugKotlin,Compiler initialization time,65.33,,63,,96,,ms
:feature:analytics-contact:compileDebugKotlin,Start gradle worker,2.5,2.88,2,2,5,8,ms
:feature:analytics-contact:compileDebugKotlin,Compiler IR lowering,207.63,,188,,296,,ms
:feature:analytics-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:analytics-contact:compileDebugKotlin,Code generation lines per second,1011,,945,,1594,,
:feature:analytics-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:analytics-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:analytics-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:feature:analytics-contact:compileDebugKotlin,Total size of the cache directory,514.6,,515,,515,,KB
:feature:analytics-contact:compileDebugKotlin,Size of classpath snapshot,5.9,,6,,6,,MB
:feature:analytics-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,104,,104,,104,,
:feature:analytics-contact:compileDebugKotlin,Number of lines analyzed,286,,286,,286,,
:feature:analytics-contact:compileDebugKotlin,Analysis lines per second,678,,687,,894,,
:feature:analytics-contact:compileDebugKotlin,Number of classpath entries,105,,105,,105,,
:feature:analytics-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:analytics-contact:compileDebugKotlin,Size of shrunk classpath snapshot,23.8,,24,,24,,KB
:feature:analytics-contact:compileDebugKotlin,Clear output,2.0,3.0,2,3,3,5,ms
:feature:analytics-contact:compileDebugKotlin,Clear jar cache,2.0,,2,,4,,ms
:feature:analytics-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.44,,3,,6,,ms
:feature:analytics-contact:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:feature:article-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,50.3,,41,,85,,ms
:feature:article-contact:compileDebugKotlin,Incremental compilation in daemon,1949.2,,1934,,2305,,ms
:feature:article-contact:compileDebugKotlin,Clear jar cache,2.51,,2,,5,,ms
:feature:article-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,40.55,,32,,69,,ms
:feature:article-contact:compileDebugKotlin,Spent time before task action,37.63,58.03,37,56,56,78,ms
:feature:article-contact:compileDebugKotlin,Remove duplicate classes,6.23,,5,,10,,ms
:feature:article-contact:compileDebugKotlin,Run compilation,1968.18,,1951,,2321,,ms
:feature:article-contact:compileDebugKotlin,Update caches,3.83,,3,,6,,ms
:feature:article-contact:compileDebugKotlin,Clear output,6.0,2.0,6,1,6,4,ms
:feature:article-contact:compileDebugKotlin,Compiler backend,168.95,,153,,219,,ms
:feature:article-contact:compileDebugKotlin,Total Gradle task time,2123.28,28327.49,2079,28423,2518,30198,ms
:feature:article-contact:compileDebugKotlin,Compiler code analysis,502.43,,515,,626,,ms
:feature:article-contact:compileDebugKotlin,Compiler translation to IR,664.58,,609,,840,,ms
:feature:article-contact:compileDebugKotlin,Compiler code generation,376.8,,352,,494,,ms
:feature:article-contact:compileDebugKotlin,Sources compilation round,1824.18,,1803,,2200,,ms
:feature:article-contact:compileDebugKotlin,Connect to Kotlin daemon,14.83,75.51,9,73,17,97,ms
:feature:article-contact:compileDebugKotlin,Save shrunk current classpath snapshot,1.88,,2,,3,,ms
:feature:article-contact:compileDebugKotlin,Load current classpath snapshot,7.15,,6,,11,,ms
:feature:article-contact:compileDebugKotlin,Task action before worker execution,20.73,26.77,16,27,30,37,ms
:feature:article-contact:compileDebugKotlin,Run compilation in Gradle worker,1988.68,28177.23,1961,28269,2337,30074,ms
:feature:article-contact:compileDebugKotlin,Calculate output size,1.95,,1,,4,,ms
:feature:article-contact:compileDebugKotlin,Compiler initialization time,70.4,,71,,88,,ms
:feature:article-contact:compileDebugKotlin,Start gradle worker,1.24,4.08,1,3,3,9,ms
:feature:article-contact:compileDebugKotlin,Compiler IR lowering,207.33,,193,,315,,ms
:feature:article-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:article-contact:compileDebugKotlin,Code generation lines per second,917,,922,,1242,,
:feature:article-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:article-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:article-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:feature:article-contact:compileDebugKotlin,Total size of the cache directory,544.5,,545,,545,,KB
:feature:article-contact:compileDebugKotlin,Size of classpath snapshot,7.9,,8,,8,,MB
:feature:article-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,134,,134,,134,,
:feature:article-contact:compileDebugKotlin,Number of lines analyzed,325,,325,,325,,
:feature:article-contact:compileDebugKotlin,Analysis lines per second,674,,630,,905,,
:feature:article-contact:compileDebugKotlin,Number of classpath entries,135,,135,,135,,
:feature:article-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:article-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.6,,47,,47,,KB
:feature:audio-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,49.05,,48,,66,,ms
:feature:audio-contact:compileDebugKotlin,Incremental compilation in daemon,2789.68,,2682,,3334,,ms
:feature:audio-contact:compileDebugKotlin,Clear jar cache,2.26,,2,,5,,ms
:feature:audio-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,37.88,,38,,50,,ms
:feature:audio-contact:compileDebugKotlin,Spent time before task action,45.85,68.59,42,67,67,99,ms
:feature:audio-contact:compileDebugKotlin,Remove duplicate classes,6.9,,7,,12,,ms
:feature:audio-contact:compileDebugKotlin,Run compilation,2813.23,,2701,,3358,,ms
:feature:audio-contact:compileDebugKotlin,Update caches,9.0,,7,,11,,ms
:feature:audio-contact:compileDebugKotlin,Compiler backend,282.15,,276,,381,,ms
:feature:audio-contact:compileDebugKotlin,Total Gradle task time,3018.28,33615.95,2927,33530,3586,35277,ms
:feature:audio-contact:compileDebugKotlin,Compiler code analysis,661.03,,624,,842,,ms
:feature:audio-contact:compileDebugKotlin,Compiler translation to IR,1015.1,,980,,1383,,ms
:feature:audio-contact:compileDebugKotlin,Compiler code generation,664.83,,648,,834,,ms
:feature:audio-contact:compileDebugKotlin,Sources compilation round,2626.23,,2504,,3159,,ms
:feature:audio-contact:compileDebugKotlin,Connect to Kotlin daemon,15.0,83.03,14,80,21,106,ms
:feature:audio-contact:compileDebugKotlin,Save shrunk current classpath snapshot,4.08,,3,,9,,ms
:feature:audio-contact:compileDebugKotlin,Load current classpath snapshot,7.78,,7,,13,,ms
:feature:audio-contact:compileDebugKotlin,Task action before worker execution,28.18,37.69,24,38,39,52,ms
:feature:audio-contact:compileDebugKotlin,Run compilation in Gradle worker,2833.7,33402.59,2720,33305,3375,35104,ms
:feature:audio-contact:compileDebugKotlin,Calculate output size,1.53,,1,,3,,ms
:feature:audio-contact:compileDebugKotlin,Compiler initialization time,76.3,,69,,118,,ms
:feature:audio-contact:compileDebugKotlin,Start gradle worker,3.33,4.59,3,4,7,8,ms
:feature:audio-contact:compileDebugKotlin,Compiler IR lowering,382.18,,358,,511,,ms
:feature:audio-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:audio-contact:compileDebugKotlin,Code generation lines per second,886,,878,,1102,,
:feature:audio-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:audio-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:audio-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:feature:audio-contact:compileDebugKotlin,Total size of the cache directory,618.7,,619,,619,,KB
:feature:audio-contact:compileDebugKotlin,Size of classpath snapshot,7.9,,8,,8,,MB
:feature:audio-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,134,,134,,134,,
:feature:audio-contact:compileDebugKotlin,Number of lines analyzed,569,,569,,569,,
:feature:audio-contact:compileDebugKotlin,Analysis lines per second,911,,912,,1136,,
:feature:audio-contact:compileDebugKotlin,Number of classpath entries,135,,135,,135,,
:feature:audio-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:audio-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.0,,46,,46,,KB
:feature:audio-contact:compileDebugKotlin,Store build info,3.4,,3,,6,,ms
:feature:audio-contact:compileDebugKotlin,Clear output,1.0,3.0,1,3,1,3,ms
:feature:calendar-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,68.28,,62,,98,,ms
:feature:calendar-contact:compileDebugKotlin,Incremental compilation in daemon,2192.57,,2118,,2625,,ms
:feature:calendar-contact:compileDebugKotlin,Clear jar cache,2.07,,2,,4,,ms
:feature:calendar-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,31.3,,26,,46,,ms
:feature:calendar-contact:compileDebugKotlin,Spent time before task action,36.58,57.59,37,57,57,75,ms
:feature:calendar-contact:compileDebugKotlin,Remove duplicate classes,5.75,,5,,9,,ms
:feature:calendar-contact:compileDebugKotlin,Run compilation,2214.9,,2153,,2649,,ms
:feature:calendar-contact:compileDebugKotlin,Update caches,3.8,,4,,6,,ms
:feature:calendar-contact:compileDebugKotlin,Clear output,2.0,2.0,2,2,2,2,ms
:feature:calendar-contact:compileDebugKotlin,Compiler backend,248.73,,217,,354,,ms
:feature:calendar-contact:compileDebugKotlin,Total Gradle task time,2367.45,28144.9,2289,27998,2779,29500,ms
:feature:calendar-contact:compileDebugKotlin,Compiler code analysis,587.08,,553,,838,,ms
:feature:calendar-contact:compileDebugKotlin,Compiler translation to IR,710.9,,701,,849,,ms
:feature:calendar-contact:compileDebugKotlin,Compiler code generation,467.25,,406,,751,,ms
:feature:calendar-contact:compileDebugKotlin,Sources compilation round,2043.1,,1998,,2455,,ms
:feature:calendar-contact:compileDebugKotlin,Connect to Kotlin daemon,9.2,78.13,9,79,16,94,ms
:feature:calendar-contact:compileDebugKotlin,Load current classpath snapshot,34.38,,32,,56,,ms
:feature:calendar-contact:compileDebugKotlin,Task action before worker execution,24.35,30.85,18,31,26,43,ms
:feature:calendar-contact:compileDebugKotlin,Run compilation in Gradle worker,2228.78,27991.95,2168,27846,2670,29319,ms
:feature:calendar-contact:compileDebugKotlin,Calculate output size,1.8,,1,,4,,ms
:feature:calendar-contact:compileDebugKotlin,Compiler initialization time,78.7,,63,,88,,ms
:feature:calendar-contact:compileDebugKotlin,Compiler IR lowering,218.05,,189,,354,,ms
:feature:calendar-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:calendar-contact:compileDebugKotlin,Code generation lines per second,774,,809,,1047,,
:feature:calendar-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:calendar-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:calendar-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,23,,24,,24,,
:feature:calendar-contact:compileDebugKotlin,Total size of the cache directory,544.9,,545,,545,,KB
:feature:calendar-contact:compileDebugKotlin,Size of classpath snapshot,7.3,,7,,7,,MB
:feature:calendar-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,100,,100,,105,,
:feature:calendar-contact:compileDebugKotlin,Number of lines analyzed,328,,328,,328,,
:feature:calendar-contact:compileDebugKotlin,Analysis lines per second,591,,593,,777,,
:feature:calendar-contact:compileDebugKotlin,Number of classpath entries,124,,124,,124,,
:feature:calendar-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:calendar-contact:compileDebugKotlin,Size of shrunk classpath snapshot,43.7,,44,,44,,KB
:feature:calendar-contact:compileDebugKotlin,Start gradle worker,1.78,3.38,1,3,3,7,ms
:feature:calendar-contact:compileDebugKotlin,Save shrunk current classpath snapshot,1.85,,1,,4,,ms
:feature:calendar-contact:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,2,,ms
:feature:calendar-contact:compileDebugKotlin,Store build info,1.5,,2,,2,,ms
:feature:cart-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,60.35,,49,,80,,ms
:feature:cart-contact:compileDebugKotlin,Incremental compilation in daemon,2670.28,,2572,,3099,,ms
:feature:cart-contact:compileDebugKotlin,Clear jar cache,2.0,,1,,4,,ms
:feature:cart-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,38.6,,24,,51,,ms
:feature:cart-contact:compileDebugKotlin,Spent time before task action,44.4,71.08,44,70,63,92,ms
:feature:cart-contact:compileDebugKotlin,Remove duplicate classes,4.47,,4,,7,,ms
:feature:cart-contact:compileDebugKotlin,Run compilation,2688.33,,2592,,3119,,ms
:feature:cart-contact:compileDebugKotlin,Update caches,5.33,,4,,9,,ms
:feature:cart-contact:compileDebugKotlin,Compiler backend,221.03,,208,,308,,ms
:feature:cart-contact:compileDebugKotlin,Total Gradle task time,2854.35,31614.9,2766,31131,3316,33283,ms
:feature:cart-contact:compileDebugKotlin,Compiler code analysis,768.48,,768,,912,,ms
:feature:cart-contact:compileDebugKotlin,Compiler translation to IR,882.93,,820,,1295,,ms
:feature:cart-contact:compileDebugKotlin,Compiler code generation,556.88,,516,,828,,ms
:feature:cart-contact:compileDebugKotlin,Sources compilation round,2511.1,,2433,,2958,,ms
:feature:cart-contact:compileDebugKotlin,Connect to Kotlin daemon,9.88,84.18,9,85,16,111,ms
:feature:cart-contact:compileDebugKotlin,Save shrunk current classpath snapshot,4.05,,4,,7,,ms
:feature:cart-contact:compileDebugKotlin,Load current classpath snapshot,15.58,,15,,25,,ms
:feature:cart-contact:compileDebugKotlin,Task action before worker execution,20.85,34.26,21,36,33,47,ms
:feature:cart-contact:compileDebugKotlin,Run compilation in Gradle worker,2703.15,31443.74,2609,30959,3136,33051,ms
:feature:cart-contact:compileDebugKotlin,Calculate output size,1.75,,1,,4,,ms
:feature:cart-contact:compileDebugKotlin,Compiler initialization time,68.45,,65,,96,,ms
:feature:cart-contact:compileDebugKotlin,Start gradle worker,2.22,3.39,1,3,5,8,ms
:feature:cart-contact:compileDebugKotlin,Compiler IR lowering,335.43,,307,,457,,ms
:feature:cart-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:cart-contact:compileDebugKotlin,Code generation lines per second,915,,921,,1162,,
:feature:cart-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:cart-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:cart-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,6,,6,,6,,
:feature:cart-contact:compileDebugKotlin,Total size of the cache directory,566.6,,567,,567,,KB
:feature:cart-contact:compileDebugKotlin,Size of classpath snapshot,5.8,,6,,6,,MB
:feature:cart-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,97,,97,,97,,
:feature:cart-contact:compileDebugKotlin,Number of lines analyzed,475,,475,,475,,
:feature:cart-contact:compileDebugKotlin,Analysis lines per second,630,,618,,768,,
:feature:cart-contact:compileDebugKotlin,Number of classpath entries,103,,103,,103,,
:feature:cart-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:cart-contact:compileDebugKotlin,Size of shrunk classpath snapshot,42.6,,43,,43,,KB
:feature:cart-contact:compileDebugKotlin,Store build info,6.0,,6,,6,,ms
:feature:cart-contact:compileDebugKotlin,Clear output,2.0,5.75,2,6,2,10,ms
:feature:cart-contact:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,2,,ms
